股票代码,名称,板块,时间,今收,跌涨幅,跌涨额,成交量,成交额,振幅,最高,最低,今开,换手率,行业板块,地区板块,市盈率,市净率
002186,全 聚 德,深a,2022-08-19,8.03,0.12,0.01,13375,10787207.08,1.25,8.11,8.01,8.07,0.43,旅游酒店,北京板块,-13.1,2.54
002187,广百股份,深a,2022-08-19,7.17,-0.28,-0.02,11489,8285070.0,1.25,7.25,7.16,7.2,0.27,商业百货,广东板块,43.0,1.22
002188,巴士在线,深a,2022-08-19,5.96,-1.0,-0.06,44535,26655873.0,2.49,6.06,5.91,6.02,1.85,房地产服务,浙江板块,20.45,18.53
002189,中光学,深a,2022-08-19,18.1,2.14,0.38,273866,504301837.97,9.2,19.45,17.82,18.0,10.49,光学光电子,河南板块,-41.09,3.16
002190,成飞集成,深a,2022-08-19,26.96,-3.13,-0.87,44994,122489982.08,3.63,27.94,26.93,27.8,1.25,汽车零部件,四川板块,206.87,1.78
002191,劲嘉股份,深a,2022-08-19,9.61,-2.34,-0.23,310982,301339145.58,2.44,9.82,9.58,9.8,2.19,包装材料,广东板块,11.62,1.85
002192,融捷股份,深a,2022-08-19,120.07,-3.79,-4.73,73479,896732211.76,3.74,124.54,119.87,123.88,2.84,电池,广东板块,27.05,25.49
002193,如意集团,深a,2022-08-19,6.97,0.0,0.0,34107,23931874.02,2.58,7.14,6.96,7.01,1.31,纺织服装,山东板块,157.23,0.67
002194,武汉凡谷,深a,2022-08-19,10.76,-4.01,-0.45,252805,278343645.22,5.89,11.37,10.71,11.17,5.03,通信设备,湖北板块,19.32,2.82
002195,二三四五,深a,2022-08-19,2.17,0.0,0.0,823521,180097139.12,2.3,2.21,2.16,2.17,1.46,互联网服务,上海板块,29.08,1.34
002196,方正电机,深a,2022-08-19,10.69,-1.84,-0.2,127671,135828131.2,4.59,10.97,10.47,10.8,2.67,电机,浙江板块,223.51,3.53
002197,证通电子,深a,2022-08-19,9.31,-1.48,-0.14,407949,386110922.23,3.49,9.63,9.3,9.49,7.64,计算机设备,广东板块,125.71,1.87
002198,嘉应制药,深a,2022-08-19,5.79,-1.36,-0.08,40948,23693000.0,2.39,5.88,5.74,5.88,0.81,中药,广东板块,170.95,4.24
002199,东晶电子,深a,2022-08-19,10.05,1.41,0.14,635997,652521677.59,7.67,10.67,9.91,9.92,26.13,电子元件,浙江板块,-118.86,5.69
002200,ST交投,深a,2022-08-19,7.69,-0.77,-0.06,6364,4904342.0,1.29,7.77,7.67,7.77,0.35,农牧饲渔,云南板块,-16.35,79.8
002201,正威新材,深a,2022-08-19,15.95,-1.91,-0.31,95351,153932400.64,3.63,16.5,15.91,16.32,1.47,玻璃玻纤,江苏板块,252.56,10.21
002202,金风科技,深a,2022-08-19,15.09,0.13,0.02,455837,685014060.67,2.52,15.24,14.86,15.01,1.34,风电设备,新疆板块,12.6,1.85
002203,海亮股份,深a,2022-08-19,11.3,-2.42,-0.28,47057,54045267.0,3.89,11.74,11.29,11.61,0.24,有色金属,浙江板块,17.79,2.07
002204,大连重工,深a,2022-08-19,7.05,-2.35,-0.17,861400,610235309.14,3.88,7.29,7.01,7.27,4.46,工程机械,辽宁板块,48.72,2.07
002205,国统股份,深a,2022-08-19,10.27,0.39,0.04,64251,66362276.8,2.54,10.46,10.2,10.31,3.46,水泥建材,新疆板块,-12.4,2.29
002206,海 利 得,深a,2022-08-19,7.4,3.06,0.22,343705,250895962.61,5.01,7.45,7.09,7.21,3.57,化纤行业,浙江板块,18.47,2.77
002207,准油股份,深a,2022-08-19,8.06,1.64,0.13,251883,204129228.53,3.91,8.28,7.97,8.1,9.68,采掘行业,新疆板块,28.68,15.32
002208,合肥城建,深a,2022-08-19,7.48,0.67,0.05,68927,51628575.14,1.75,7.55,7.42,7.47,1.11,房地产开发,安徽板块,43.46,0.98
002209,达 意 隆,深a,2022-08-19,9.32,10.04,0.85,65776,60763550.92,7.44,9.32,8.69,8.7,4.26,专用设备,广东板块,39.06,3.08
002210,飞马国际,深a,2022-08-19,2.61,-1.14,-0.03,352681,93036157.28,3.41,2.69,2.6,2.62,1.33,物流行业,广东板块,-296.55,48.83
002211,ST宏达,深a,2022-08-19,2.98,0.68,0.02,57389,17126710.0,3.38,3.03,2.93,2.95,1.33,化学制品,上海板块,-30.33,30.39
002212,天融信,深a,2022-08-19,8.77,0.23,0.02,247750,220904096.56,4.69,9.15,8.74,8.77,2.12,软件开发,广东板块,-40.15,1.12
002213,大为股份,深a,2022-08-19,17.29,-3.62,-0.65,52995,93299673.28,5.18,18.18,17.25,18.05,2.57,汽车零部件,广东板块,428.99,10.21
002214,大立科技,深a,2022-08-19,15.47,-3.73,-0.6,58956,92809771.17,4.42,16.18,15.47,16.0,1.23,电子元件,浙江板块,287.19,3.81
002215,诺 普 信,深a,2022-08-19,6.01,-2.59,-0.16,221534,134327628.1,3.4,6.2,5.99,6.19,2.81,农药兽药,广东板块,9.27,1.86
002216,三全食品,深a,2022-08-19,16.8,-0.71,-0.12,73297,124153642.19,1.89,17.12,16.8,16.93,1.16,食品饮料,河南板块,14.15,4.45
002217,合力泰,深a,2022-08-19,3.27,-2.97,-0.1,690526,228401907.0,4.15,3.39,3.25,3.37,2.22,光学光电子,福建板块,-12.81,1.17
002218,拓日新能,深a,2022-08-19,6.41,-4.75,-0.32,903687,586290379.06,4.61,6.7,6.39,6.65,6.51,光伏设备,广东板块,215.72,2.16
002219,恒康医疗,深a,2022-08-19,4.04,0.0,0.0,114713,46572737.0,1.98,4.11,4.03,4.06,0.35,医疗服务,甘肃板块,2762.16,8.48
002220,天宝退,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
002221,东华能源,深a,2022-08-19,8.88,-0.89,-0.08,207193,185021338.0,3.24,9.11,8.82,8.96,1.35,石油行业,江苏板块,34.3,1.39
002222,福晶科技,深a,2022-08-19,17.55,-4.83,-0.89,214986,383835053.52,5.8,18.47,17.4,18.4,5.05,光学光电子,福建板块,31.55,5.89
002223,鱼跃医疗,深a,2022-08-19,28.16,1.66,0.46,98296,276677725.29,3.61,28.55,27.55,27.62,1.05,医疗器械,江苏板块,15.2,3.35
002224,三 力 士,深a,2022-08-19,5.05,-0.2,-0.01,59885,30307360.0,1.58,5.11,5.03,5.04,1.1,橡胶制品,浙江板块,-170.05,1.55
002225,濮耐股份,深a,2022-08-19,5.35,3.28,0.17,422377,224266879.85,4.44,5.43,5.2,5.24,5.13,装修建材,河南板块,15.96,1.74
002226,江南化工,深a,2022-08-19,5.34,-1.11,-0.06,123418,66260275.94,2.04,5.43,5.32,5.41,0.92,化学制品,安徽板块,22.49,1.66
002227,奥 特 迅,深a,2022-08-19,15.35,-0.84,-0.13,68942,105599871.73,2.52,15.5,15.11,15.4,2.81,电源设备,广东板块,-138.65,3.38
002228,合兴包装,深a,2022-08-19,3.41,0.0,0.0,64718,22163159.28,1.47,3.45,3.4,3.42,0.52,包装材料,福建板块,20.17,1.31
002229,鸿博股份,深a,2022-08-19,7.61,1.2,0.09,166742,126872349.44,4.39,7.8,7.47,7.59,3.37,造纸印刷,福建板块,-74.13,2.26
002230,科大讯飞,深a,2022-08-19,38.94,-1.27,-0.5,133860,524036796.32,2.28,39.73,38.83,39.6,0.64,软件开发,安徽板块,204.19,5.42
002231,奥维通信,深a,2022-08-19,8.01,-6.32,-0.54,465308,381622165.63,5.96,8.51,8.0,8.47,15.78,通信服务,辽宁板块,222.64,6.84
002232,启明信息,深a,2022-08-19,13.59,-4.23,-0.6,122066,169570890.84,4.86,14.28,13.59,14.17,2.99,互联网服务,吉林板块,165.24,4.22
002233,塔牌集团,深a,2022-08-19,7.99,-0.37,-0.03,44631,35801634.49,1.0,8.07,7.99,8.04,0.37,水泥建材,广东板块,27.26,0.85
002234,民和股份,深a,2022-08-19,16.51,2.23,0.36,108325,179318778.16,4.58,16.85,16.11,16.2,4.23,农牧饲渔,山东板块,-9.69,2.04
002235,安妮股份,深a,2022-08-19,4.87,0.21,0.01,290722,143440683.14,2.88,5.0,4.86,4.89,5.3,文化传媒,福建板块,188.68,2.31
002236,大华股份,深a,2022-08-19,14.41,-2.11,-0.31,326297,475481766.56,3.4,14.88,14.38,14.72,1.67,计算机设备,浙江板块,31.1,1.83
002237,恒邦股份,深a,2022-08-19,9.94,-1.09,-0.11,66157,66101585.05,1.29,10.07,9.94,10.02,0.73,贵金属,山东板块,21.49,1.42
002238,天威视讯,深a,2022-08-19,6.22,0.65,0.04,80297,50725077.72,4.37,6.42,6.15,6.19,1.0,文化传媒,广东板块,45.36,2.22
002239,奥特佳,深a,2022-08-19,3.24,-6.09,-0.21,1093985,362100224.34,6.09,3.44,3.23,3.43,3.37,汽车零部件,江苏板块,-40.58,2.03
002240,盛新锂能,深a,2022-08-19,54.76,-2.54,-1.43,200626,1107815646.91,2.53,56.17,54.75,56.15,2.87,能源金属,四川板块,7.85,5.86
002241,歌尔股份,深a,2022-08-19,36.5,-2.98,-1.12,776820,2882177688.0,3.99,38.0,36.5,37.63,2.59,消费电子,山东板块,34.59,4.5
002242,九阳股份,深a,2022-08-19,15.9,-1.3,-0.21,31590,50731064.32,2.48,16.3,15.9,16.06,0.41,家电行业,山东板块,18.34,3.33
002243,力合科创,深a,2022-08-19,9.09,-0.87,-0.08,56674,51978892.36,2.18,9.28,9.08,9.16,0.85,美容护理,广东板块,46.41,1.7
002244,滨江集团,深a,2022-08-19,8.78,3.54,0.3,343284,298931599.72,5.66,8.88,8.4,8.47,1.28,房地产开发,浙江板块,29.99,1.36
002245,蔚蓝锂芯,深a,2022-08-19,19.47,-2.99,-0.6,361644,710556357.06,3.49,20.15,19.45,20.08,3.73,电池,江苏板块,28.01,3.63
002246,北化股份,深a,2022-08-19,8.87,-1.88,-0.17,131985,117992944.37,2.21,9.07,8.87,9.03,2.4,化学制品,四川板块,76.88,1.79
002247,聚力文化,深a,2022-08-19,2.76,1.47,0.04,145672,40395884.96,3.68,2.81,2.71,2.73,2.26,装修装饰,浙江板块,53.0,3.31
002248,华东数控,深a,2022-08-19,8.42,-6.13,-0.55,209054,179907755.5,6.35,8.98,8.41,8.96,6.8,通用设备,山东板块,161.9,35.76
002249,大洋电机,深a,2022-08-19,6.46,-2.71,-0.18,500173,326146024.32,3.61,6.67,6.43,6.66,2.89,电机,广东板块,26.1,1.91
002250,联化科技,深a,2022-08-19,22.75,-3.56,-0.84,114746,264445419.6,5.0,23.8,22.62,23.68,1.25,农药兽药,浙江板块,70.84,3.31
002251,步 步 高,深a,2022-08-19,6.06,1.34,0.08,228423,138634142.27,2.68,6.14,5.98,5.98,2.64,商业百货,湖南板块,46.65,0.73
002252,上海莱士,深a,2022-08-19,5.69,-1.04,-0.06,168036,96243261.64,1.91,5.79,5.68,5.75,0.34,生物制品,上海板块,17.5,1.46
002253,川大智胜,深a,2022-08-19,13.05,-1.21,-0.16,66094,87648357.0,3.33,13.47,13.03,13.25,3.19,软件开发,四川板块,246.96,2.05
002254,泰和新材,深a,2022-08-19,17.3,-2.09,-0.37,69824,121975939.97,3.62,17.81,17.17,17.75,1.64,化纤行业,山东板块,20.29,3.14
002255,海陆重工,深a,2022-08-19,6.18,-2.22,-0.14,240593,149842042.78,3.16,6.36,6.16,6.31,3.74,电源设备,江苏板块,39.88,1.63
002256,兆新股份,深a,2022-08-19,3.06,0.33,0.01,767611,235731713.0,3.93,3.13,3.01,3.03,5.52,电网设备,广东板块,-39.83,4.88
002258,利尔化学,深a,2022-08-19,23.26,-0.81,-0.19,81055,189148610.22,1.96,23.6,23.14,23.23,1.09,农药兽药,四川板块,8.26,3.06
002259,ST升达,深a,2022-08-19,2.64,0.76,0.02,25693,6745454.0,2.29,2.65,2.59,2.62,0.34,燃气,四川板块,-132.83,17.54
002260,德奥退,深a,2022-08-19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
002261,拓维信息,深a,2022-08-19,6.87,-2.0,-0.14,494551,349640991.43,5.99,7.28,6.86,7.03,4.43,软件开发,湖南板块,53.32,2.41
002262,恩华药业,深a,2022-08-19,15.87,-1.31,-0.21,118074,187945872.78,3.17,16.15,15.64,16.0,1.34,化学制药,江苏板块,17.87,3.09
002263,大东南,深a,2022-08-19,3.48,-3.6,-0.13,634234,224492205.0,4.71,3.63,3.46,3.63,3.38,塑料制品,浙江板块,50.17,2.44
002264,新 华 都,深a,2022-08-19,6.42,9.93,0.58,457071,286420791.96,10.1,6.42,5.83,5.85,7.41,商业百货,福建板块,26.43,3.65
002265,西仪股份,深a,2022-08-19,14.36,-3.95,-0.59,92433,134180562.5,4.48,14.99,14.32,14.99,2.9,汽车零部件,云南板块,1957.77,5.2
002266,浙富控股,深a,2022-08-19,4.73,-0.21,-0.01,261813,124235032.68,1.9,4.78,4.69,4.76,0.82,环保行业,浙江板块,15.7,2.64
002267,陕天然气,深a,2022-08-19,8.33,3.61,0.29,185572,153561953.12,5.97,8.5,8.02,8.05,1.67,燃气,陕西板块,4.62,1.42
002268,卫 士 通,深a,2022-08-19,35.5,-1.99,-0.72,173249,628930910.64,5.25,37.28,35.38,36.25,2.07,软件开发,四川板块,-195.23,6.07
002269,美邦服饰,深a,2022-08-19,1.68,-0.59,-0.01,152862,25822364.68,1.18,1.7,1.68,1.68,0.61,纺织服装,上海板块,-6.8,7.61
002270,华明装备,深a,2022-08-19,9.77,2.41,0.23,576841,550825426.3,7.55,9.94,9.22,9.55,7.6,电网设备,山东板块,33.12,2.67
002271,东方雨虹,深a,2022-08-19,36.72,-1.87,-0.7,287625,1061455588.2,1.98,37.41,36.67,37.41,1.45,装修建材,北京板块,72.91,3.58
002272,川润股份,深a,2022-08-19,11.43,1.87,0.21,2131699,2550871084.33,11.76,12.34,11.02,12.1,64.16,工程机械,四川板块,128.93,3.46
002273,水晶光电,深a,2022-08-19,14.41,-6.85,-1.06,834639,1233789701.2,7.3,15.53,14.4,15.45,6.17,光学光电子,浙江板块,40.82,2.54
002274,华昌化工,深a,2022-08-19,8.98,-1.54,-0.14,114718,103539299.0,1.54,9.11,8.97,9.09,1.22,化肥行业,江苏板块,8.76,2.0
002275,桂林三金,深a,2022-08-19,13.98,-1.2,-0.17,82936,118576930.57,4.95,14.64,13.94,14.22,1.49,中药,广西板块,13.62,2.86
002276,万马股份,深a,2022-08-19,11.39,-2.73,-0.32,496957,573478605.19,4.18,11.83,11.34,11.61,4.8,电网设备,浙江板块,72.63,2.59
002277,友阿股份,深a,2022-08-19,4.42,-0.45,-0.02,244340,108765313.59,2.7,4.52,4.4,4.48,1.75,商业百货,湖南板块,25.66,0.93
002278,神开股份,深a,2022-08-19,5.34,-1.48,-0.08,51708,27764638.0,2.77,5.48,5.33,5.44,1.52,专用设备,上海板块,-205.07,1.79
002279,久其软件,深a,2022-08-19,4.86,-0.41,-0.02,87812,43315291.55,3.48,5.03,4.86,4.91,1.37,软件开发,北京板块,-34.68,4.65
002280,联络互动,深a,2022-08-19,3.52,10.0,0.32,1459609,507874202.07,10.94,3.52,3.17,3.19,8.14,软件开发,浙江板块,-6.54,5.97
002281,光迅科技,深a,2022-08-19,19.18,-3.57,-0.71,91498,178319400.89,5.23,20.15,19.11,19.95,1.36,通信设备,湖北板块,23.43,2.38
002282,博深股份,深a,2022-08-19,8.19,-2.15,-0.18,31599,26170826.0,3.94,8.5,8.17,8.4,0.79,通用设备,河北板块,54.69,1.35
002283,天润工业,深a,2022-08-19,6.69,-3.6,-0.25,197193,133542319.4,3.6,6.94,6.69,6.9,1.98,汽车零部件,山东板块,20.32,1.38
002284,亚太股份,深a,2022-08-19,10.79,-3.23,-0.36,316468,347938854.86,5.11,11.34,10.77,11.14,4.54,汽车零部件,浙江板块,83.54,3.17
002285,世联行,深a,2022-08-19,3.04,-0.33,-0.01,328764,99855489.76,3.61,3.09,2.98,2.99,1.63,房地产服务,广东板块,-63.35,1.68
002286,保龄宝,深a,2022-08-19,10.99,-1.43,-0.16,78141,86831067.95,3.14,11.33,10.98,11.21,2.12,食品饮料,山东板块,22.58,2.18
002287,奇正藏药,深a,2022-08-19,23.3,-0.34,-0.08,3728,8712123.83,0.98,23.51,23.28,23.39,0.07,中药,西藏板块,26.65,4.0
002288,超华科技,深a,2022-08-19,6.17,-4.19,-0.27,324160,205045871.24,5.59,6.52,6.16,6.41,4.05,电子元件,广东板块,51.3,3.42
002289,宇顺电子,深a,2022-08-19,8.73,-4.17,-0.38,143917,127878513.12,4.61,9.09,8.67,9.0,5.45,光学光电子,广东板块,-108.73,9.37
002290,禾盛新材,深a,2022-08-19,8.2,-4.54,-0.39,104678,87329854.18,4.77,8.61,8.2,8.6,4.84,家电行业,江苏板块,20.86,3.65
002291,星期六,深a,2022-08-19,17.75,-1.72,-0.31,123303,221209420.59,3.43,18.3,17.68,18.05,1.46,纺织服装,广东板块,46.64,2.85
002292,奥飞娱乐,深a,2022-08-19,4.89,0.0,0.0,826509,412664558.72,6.95,5.18,4.84,4.88,8.47,文化传媒,广东板块,-59.03,2.26
002293,罗莱生活,深a,2022-08-19,10.74,-0.46,-0.05,11384,12265398.2,1.48,10.87,10.71,10.83,0.14,纺织服装,江苏板块,14.13,2.43
002294,信立泰,深a,2022-08-19,25.15,-1.22,-0.31,25783,65065570.92,1.92,25.59,25.1,25.59,0.23,化学制药,广东板块,40.27,3.66
002295,精艺股份,深a,2022-08-19,7.62,-4.75,-0.38,115846,89928419.48,4.75,8.0,7.62,8.0,4.63,有色金属,广东板块,23.89,1.47
002296,辉煌科技,深a,2022-08-19,7.83,-3.09,-0.25,124852,99460912.0,4.58,8.19,7.82,8.1,3.65,通信设备,河南板块,20.81,1.79
002297,博云新材,深a,2022-08-19,9.11,-1.62,-0.15,223977,205322231.69,2.92,9.3,9.03,9.26,4.08,航天航空,湖南板块,154.6,2.52
002298,中电兴发,深a,2022-08-19,7.25,-3.46,-0.26,293610,216160371.01,4.53,7.58,7.24,7.56,4.8,软件开发,安徽板块,28.35,1.05
002299,圣农发展,深a,2022-08-19,19.23,1.42,0.27,88566,170069076.42,2.32,19.35,18.91,18.99,0.72,农牧饲渔,福建板块,-91.54,2.52
002300,太阳电缆,深a,2022-08-19,8.66,-2.04,-0.18,191626,166827496.82,3.39,8.91,8.61,8.9,2.92,电网设备,福建板块,45.43,3.51
002301,齐心集团,深a,2022-08-19,6.87,-1.01,-0.07,53001,36676365.46,1.73,6.99,6.87,6.98,0.73,家用轻工,广东板块,29.54,1.67
002302,西部建设,深a,2022-08-19,7.6,0.26,0.02,51986,39472398.54,0.92,7.63,7.56,7.6,0.41,水泥建材,新疆板块,12.68,1.09
002303,美盈森,深a,2022-08-19,3.6,-0.28,-0.01,207669,76001484.74,4.71,3.75,3.58,3.6,2.18,包装材料,广东板块,39.86,1.13
002304,洋河股份,深a,2022-08-19,170.85,1.21,2.05,52331,898718517.37,3.92,174.21,167.6,167.9,0.35,酿酒行业,江苏板块,12.91,5.99
002305,南国置业,深a,2022-08-19,2.35,0.43,0.01,375954,89108921.0,3.42,2.41,2.33,2.34,2.17,房地产开发,湖北板块,-17.4,1.41
002306,中科云网,深a,2022-08-19,3.33,0.0,0.0,142220,48257646.0,3.9,3.46,3.33,3.35,1.77,旅游酒店,北京板块,-1120.23,31.56
002307,北新路桥,深a,2022-08-19,6.03,-0.33,-0.02,280992,169526657.39,2.98,6.13,5.95,6.07,2.58,工程建设,新疆板块,190.33,2.13
002308,威创股份,深a,2022-08-19,5.17,0.39,0.02,995754,510717444.91,6.02,5.29,4.98,5.08,11.11,计算机设备,广东板块,79.22,2.42
002309,ST中利,深a,2022-08-19,5.61,2.75,0.15,610363,345812556.4,3.66,5.73,5.53,5.59,8.01,光伏设备,江苏板块,-19.3,2.85
002310,东方园林,深a,2022-08-19,2.43,1.67,0.04,267543,64811153.36,2.51,2.44,2.38,2.39,1.04,环保行业,北京板块,-4.55,0.63
002311,海大集团,深a,2022-08-19,62.9,4.57,2.75,128977,809561627.26,6.67,63.68,59.67,59.96,0.78,农牧饲渔,广东板块,56.88,6.86
002312,川发龙蟒,深a,2022-08-19,13.3,-1.48,-0.2,224697,302051451.95,2.89,13.69,13.3,13.52,1.67,化肥行业,四川板块,23.04,3.1
002313,*ST日海,深a,2022-08-19,6.6,0.46,0.03,47714,31416309.0,1.98,6.64,6.51,6.57,1.28,通信设备,广东板块,-12.66,0.96
002314,南山控股,深a,2022-08-19,4.14,4.02,0.16,1301083,548888302.21,8.54,4.37,4.03,4.07,9.72,房地产开发,广东板块,-22.27,1.19
002315,焦点科技,深a,2022-08-19,13.7,-0.07,-0.01,29611,41013396.02,2.12,13.99,13.7,13.75,1.55,互联网服务,江苏板块,14.76,2.08
002316,*ST亚联,深a,2022-08-19,3.78,-3.08,-0.12,175764,66920065.0,5.64,3.94,3.72,3.83,5.99,互联网服务,广东板块,-17.89,-23.07
002317,众生药业,深a,2022-08-19,14.68,-1.01,-0.15,85732,126507398.41,2.49,14.94,14.57,14.91,1.21,中药,广东板块,29.56,3.35
002318,久立特材,深a,2022-08-19,17.12,-1.61,-0.28,62980,108566895.35,2.82,17.53,17.04,17.5,0.66,钢铁行业,浙江板块,16.53,3.21
002319,乐通股份,深a,2022-08-19,14.08,-0.71,-0.1,8069,11407104.0,2.75,14.43,14.04,14.17,0.4,化学制品,广东板块,-153.66,27.51
002320,海峡股份,深a,2022-08-19,5.19,-0.19,-0.01,60289,31433244.38,1.35,5.26,5.19,5.21,0.27,航运港口,海南板块,30.02,3.0
002321,ST华英,深a,2022-08-19,2.44,1.24,0.03,133344,32521845.36,3.73,2.48,2.39,2.39,0.63,农牧饲渔,河南板块,-33.8,4.83
002322,理工能科,深a,2022-08-19,9.38,-1.57,-0.15,40664,38555531.12,2.2,9.59,9.38,9.47,1.12,软件开发,浙江板块,46.84,1.26
002323,雅博股份,深a,2022-08-19,4.42,-0.67,-0.03,437157,193199213.78,2.92,4.48,4.35,4.41,2.06,装修建材,山东板块,513.04,14.68
002324,普利特,深a,2022-08-19,18.3,1.5,0.27,249234,458443831.2,6.16,18.88,17.77,18.3,3.72,塑料制品,上海板块,199.38,7.08
002325,洪涛股份,深a,2022-08-19,2.15,-1.38,-0.03,365664,79463070.85,2.75,2.21,2.15,2.17,2.55,装修装饰,广东板块,-11.86,1.34
002326,永太科技,深a,2022-08-19,32.37,-3.32,-1.11,376955,1233002749.68,4.57,33.9,32.37,33.78,5.59,化学制品,浙江板块,18.2,7.42
002327,富安娜,深a,2022-08-19,7.42,-0.67,-0.05,14405,10773069.0,1.47,7.53,7.42,7.5,0.29,纺织服装,广东板块,14.59,1.86
002328,新朋股份,深a,2022-08-19,7.07,-3.42,-0.25,401234,287397932.8,5.19,7.39,7.01,7.35,7.1,汽车零部件,上海板块,18.98,1.89
002329,皇氏集团,深a,2022-08-19,8.64,-10.0,-0.96,2261933,2106170502.81,18.44,10.41,8.64,10.36,42.43,食品饮料,广西板块,23.67,4.17
002330,得利斯,深a,2022-08-19,7.44,0.27,0.02,92622,69265521.6,2.43,7.57,7.39,7.41,1.85,食品饮料,山东板块,38.73,1.98
002331,皖通科技,深a,2022-08-19,7.86,1.68,0.13,172967,137337592.12,6.86,8.19,7.66,7.7,4.52,互联网服务,安徽板块,-19.68,1.81
002332,仙琚制药,深a,2022-08-19,8.97,-0.99,-0.09,56587,50990561.0,1.66,9.11,8.96,9.06,0.58,化学制药,浙江板块,17.37,1.85
002333,罗普斯金,深a,2022-08-19,5.9,-3.59,-0.22,179698,108186959.0,4.58,6.18,5.9,6.16,4.2,装修建材,江苏板块,-349.76,2.16
002334,英威腾,深a,2022-08-19,10.35,9.99,0.94,102866,106466496.3,0.0,10.35,10.35,10.35,1.51,专用设备,广东板块,51.51,4.0
002335,科华数据,深a,2022-08-19,43.65,-1.8,-0.8,174633,773775333.71,4.21,45.47,43.6,44.89,4.4,电源设备,福建板块,51.35,5.62
002336,人人乐,深a,2022-08-19,6.36,0.0,0.0,17421,11121128.85,2.04,6.45,6.32,6.35,0.47,商业百货,广东板块,-9.27,5.16
002337,赛象科技,深a,2022-08-19,7.09,-5.84,-0.44,818608,588616831.7,6.51,7.5,7.01,7.37,13.93,专用设备,天津板块,-141.27,3.75
002338,奥普光电,深a,2022-08-19,22.09,-7.26,-1.73,118690,268795740.12,7.14,23.79,22.09,23.79,4.95,仪器仪表,吉林板块,71.55,5.3
002339,积成电子,深a,2022-08-19,8.09,-4.37,-0.37,463750,381348535.65,4.37,8.45,8.08,8.31,9.63,电网设备,山东板块,-40.37,2.35
002340,格林美,深a,2022-08-19,9.08,-2.68,-0.25,953009,872428041.41,2.57,9.3,9.06,9.29,1.89,能源金属,广东板块,34.67,3.19
002341,新纶新材,深a,2022-08-19,5.7,10.04,0.52,1204971,677217758.24,9.65,5.7,5.2,5.2,12.6,塑料制品,广东板块,-18.21,2.85
002342,巨力索具,深a,2022-08-19,4.37,-3.32,-0.15,343934,151823485.24,4.2,4.54,4.35,4.53,3.9,通用设备,河北板块,219.22,1.69
002343,慈文传媒,深a,2022-08-19,5.44,1.3,0.07,99338,54289746.62,4.1,5.54,5.32,5.33,2.1,文化传媒,浙江板块,14.41,2.76
002344,海宁皮城,深a,2022-08-19,4.95,0.41,0.02,164471,81979564.45,3.65,5.06,4.88,4.92,1.28,商业百货,浙江板块,11.08,0.78
002345,潮宏基,深a,2022-08-19,5.13,-4.65,-0.25,590572,311576155.53,6.32,5.46,5.12,5.38,6.81,珠宝首饰,广东板块,11.95,1.33
002346,柘中股份,深a,2022-08-19,18.57,-2.57,-0.49,217027,421832026.45,11.23,20.7,18.56,19.51,5.5,电网设备,上海板块,55.72,3.49
002347,泰尔股份,深a,2022-08-19,5.44,-2.33,-0.13,480427,267964251.88,6.46,5.76,5.4,5.65,12.83,通用设备,安徽板块,-241.57,2.14
002348,高乐股份,深a,2022-08-19,2.47,-1.98,-0.05,361125,90442266.0,3.97,2.56,2.46,2.52,4.23,家用轻工,广东板块,-11.73,3.88
002349,精华制药,深a,2022-08-19,12.21,-0.41,-0.05,132588,163347413.94,2.45,12.47,12.17,12.22,1.63,中药,江苏板块,37.17,4.41
002350,北京科锐,深a,2022-08-19,10.45,1.46,0.15,1110273,1177574324.02,10.1,11.07,10.03,10.05,20.98,电网设备,北京板块,-75.29,3.07
002351,漫步者,深a,2022-08-19,10.98,2.91,0.31,469679,513375985.81,7.03,11.25,10.5,10.5,9.55,消费电子,广东板块,46.07,4.53
002352,顺丰控股,深a,2022-08-19,49.88,0.32,0.16,94197,472312153.27,1.81,50.65,49.75,49.99,0.19,物流行业,广东板块,59.72,3.0
002353,杰瑞股份,深a,2022-08-19,38.55,-2.53,-1.0,49931,193514814.68,3.11,39.52,38.29,39.25,0.8,专用设备,山东板块,20.14,2.46
